Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Identifier,Item_Fat_Content,Item_Type,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type
13.65,0.031418984,99.27,1987,2596.62,FDE14,Regular,Canned,OUT013,High,Tier 3,Supermarket Type1
17.25,0.084809658,261.191,2007,3155.892,DRF37,Low Fat,Soft Drinks,OUT017,Medium,Tier 2,Supermarket Type1
9.5,0.035350045,169.7448,2007,3579.3408,FDW44,Regular,Fruits and Vegetables,OUT017,Medium,Tier 2,Supermarket Type1
16.7,0.0,63.6168,1999,1342.2528,FDC59,Regular,Starchy Foods,OUT049,Medium,Tier 1,Supermarket Type1
8.6,0.054601779,141.1154,1998,425.4462,NCI29,Low Fat,Health and Hygiene,OUT010,Medium,Tier 3,Grocery Store
19.25,0.102188428,54.3956,2009,1201.1032,FDV38,Low Fat,Dairy,OUT018,Medium,Tier 3,Supermarket Type2
11.0,0.133034816,222.0798,1987,2864.9374,FDZ49,Regular,Canned,OUT013,High,Tier 3,Supermarket Type1
9.895,0.16817143,237.7564,2002,3813.7024,DRD49,Low Fat,Soft Drinks,OUT045,Medium,Tier 2,Supermarket Type1
14.0,0.029722659,143.4786,1997,1589.2646,FDA02,Regular,Dairy,OUT046,Small,Tier 1,Supermarket Type1
7.365,0.042733625,226.972,2009,3848.324,FDX20,Low Fat,Fruits and Vegetables,OUT018,Medium,Tier 3,Supermarket Type2
20.85,0.062172698,90.2514,1987,619.8598,FDS24,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type1
7.64,0.070704474,93.412,1997,1491.392,FDI58,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.191500528,121.2098,1985,120.5098,FDQ60,Regular,Baking Goods,OUT019,Small,Tier 1,Grocery Store
17.7,0.122065518,103.3674,1999,2546.685,FDJ27,Regular,Meat,OUT049,Medium,Tier 1,Supermarket Type1
7.97,0.04021623,90.4514,2007,1328.271,FDV27,Regular,Meat,OUT017,Medium,Tier 2,Supermarket Type1
12.35,0.041737627,33.1216,1997,519.324,NCL41,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type1
8.42,0.11227101,63.2168,1997,703.0848,NCP29,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.135075924,170.3106,1985,3422.212,FDC45,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
6.305,0.12301331,93.2436,1987,2079.9592,FDN33,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
5.92,0.019238942,49.8692,2002,1133.1916,DRC01,Regular,Soft Drinks,OUT045,Medium,Tier 2,Supermarket Type1
15.1,0.067212845,260.2304,2002,4908.2776,FDL57,Regular,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
17.35,0.280164929,177.5712,1998,527.3136,NCF42,Low Fat,Household,OUT010,Medium,Tier 3,Grocery Store
7.405,0.015271793,89.9146,1997,1550.6482,FDG50,Low Fat,Canned,OUT046,Small,Tier 1,Supermarket Type1
6.405,0.136512858,128.7678,1999,3052.0272,FDH22,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1
19.7,0.078034976,178.066,1999,3954.852,FDO36,Low Fat,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type1
17.7,0.042649476,162.721,2009,978.726,FDY04,Regular,Frozen Foods,OUT018,Medium,Tier 3,Supermarket Type2
17.6,0.104859135,161.8868,2004,4094.67,FDZ09,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
15.85,0.110202066,39.7506,1999,721.0614,FDH28,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1
17.5,0.01558456,185.1266,1999,4795.0916,FDN32,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.060805497,150.8024,1985,3339.6528,DRJ37,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3
9.6,0.036490369,140.8154,2007,1843.6002,FDE57,Low Fat,Fruits and Vegetables,OUT017,Medium,Tier 2,Supermarket Type1
11.0,0.088025298,158.063,2002,2659.871,FDG05,Regular,Frozen Foods,OUT045,Medium,Tier 2,Supermarket Type1
20.75,0.129864461,240.188,2009,5992.2,FDI09,Regular,Seafood,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.0,89.4146,1985,2645.2234,DRD12,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3
16.6,0.084176826,118.0124,1998,592.562,FDD02,Low Fat,Canned,OUT010,Medium,Tier 3,Grocery Store
12.5,0.062343432,199.7426,1997,593.2278,FDI36,Regular,Baking Goods,OUT046,Small,Tier 1,Supermarket Type1
7.02,0.049942926,82.425,1999,1414.825,DRK39,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type1
19.1,0.025867261,147.6418,2004,1471.418,FDH44,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type1
5.785,0.038817121,262.6252,1999,524.6504,FDS56,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1
11.65,0.01941154,40.3164,2002,502.0132,DRJ59,Low Fat,Hard Drinks,OUT045,Medium,Tier 2,Supermarket Type1
19.0,0.216478153,190.1872,1998,567.2616,NCA30,Low Fat,Household,OUT010,Medium,Tier 3,Grocery Store
5.19,0.042707323,197.811,2002,2946.165,FDF17,Low Fat,Frozen Foods,OUT045,Medium,Tier 2,Supermarket Type1
14.15,0.0,196.311,1997,3338.987,NCX18,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type1
16.2,0.175898114,183.7608,2009,2940.1728,NCO53,Low Fat,Health and Hygiene,OUT018,Medium,Tier 3,Supermarket Type2
7.72,0.074847665,78.8986,1999,623.1888,FDT23,Regular,Breads,OUT049,Medium,Tier 1,Supermarket Type1
18.6,0.118180011,56.2588,1997,1030.6584,NCJ19,Low Fat,Others,OUT046,Small,Tier 1,Supermarket Type1
8.35,0.127587344,76.5354,2007,1805.6496,FDI05,Regular,Frozen Foods,OUT017,Medium,Tier 2,Supermarket Type1
18.6,0.19780911,55.6588,1998,114.5176,NCJ19,Low Fat,Others,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.069208684,264.0884,1985,4504.8028,NCS29,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3
19.0,0.026963909,129.8336,1987,3451.5072,NCC06,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type1
8.895,0.039261947,207.4296,2007,2492.7552,FDJ12,Regular,Baking Goods,OUT017,Medium,Tier 2,Supermarket Type1
18.0,0.008533716,78.5618,1987,402.809,FDW48,Low Fat,Baking Goods,OUT013,High,Tier 3,Supermarket Type1
15.1,0.100423086,144.7786,2007,2600.6148,FDX32,Regular,Fruits and Vegetables,OUT017,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.0,91.8488,1985,2716.464,FDH02,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3
20.5,0.036353098,75.8696,1997,2386.2272,FDD16,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.077348214,259.7962,1985,8028.8822,FDR09,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3
20.6,0.023548476,93.3778,2009,1314.2892,FDB32,Low Fat,Fruits and Vegetables,OUT018,Medium,Tier 3,Supermarket Type2
15.85,0.069043044,218.7166,1987,4136.6154,FDP11,Low Fat,Breads,OUT013,High,Tier 3,Supermarket Type1
20.6,0.048010812,187.7556,1999,3004.0896,FDG09,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1
10.3,0.058778429,187.853,1987,2656.542,FDF21,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.117607719,55.2588,1985,2748.4224,NCJ19,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3
17.6,0.127412338,111.3202,1998,337.5606,FDY03,Regular,Meat,OUT010,Medium,Tier 3,Grocery Store
11.35,0.044945123,101.0016,1987,2631.2416,FDK58,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
10.195,0.126579586,112.2886,1999,2557.3378,FDC26,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type1
17.5,0.016802225,138.518,2009,2376.906,FDN15,Low Fat,Meat,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.075192072,56.0614,1985,2597.2858,DRH11,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3
11.0,0.03786331,40.948,1987,319.584,NCK17,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type1
5.92,0.019200003,47.7692,1997,492.692,DRC01,Regular,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type1
13.3,0.079791176,232.73,2004,2796.36,FDD03,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type1
18.2,0.16334971,45.1086,1999,669.129,NCY17,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type1
9.395,0.109265987,42.3112,1999,980.0576,DRY23,Regular,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type1
6.75,0.10821852,96.3752,2004,1342.2528,FDT50,Regular,Dairy,OUT035,Small,Tier 2,Supermarket Type1
15.7,0.122392031,133.1942,1987,2782.3782,FDC38,Low Fat,Canned,OUT013,High,Tier 3,Supermarket Type1
8.39,0.20168772,162.8868,1998,327.5736,NCN06,Low Fat,Household,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.046259036,47.4692,1985,1576.6144,FDP56,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
9.6,0.035651291,244.917,2002,2916.204,FDW34,Low Fat,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
11.1,0.059835659,151.3366,2004,3022.732,FDU07,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type1
12.8,0.091408076,108.9938,2009,1071.938,NCO55,Low Fat,Others,OUT018,Medium,Tier 3,Supermarket Type2
12.85,0.169405699,46.106,2007,792.302,FDL16,Low Fat,Frozen Foods,OUT017,Medium,Tier 2,Supermarket Type1
13.65,0.015943701,231.9668,2002,3225.1352,FDT59,Low Fat,Breads,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.174232377,146.6102,1985,1895.5326,DRF01,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3
7.935,0.031801103,261.591,2002,3155.892,NCS06,Low Fat,Household,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.052749199,74.967,1985,229.701,FDY13,Low Fat,Canned,OUT019,Small,Tier 1,Grocery Store
16.1,0.039463564,189.9846,1998,191.0846,DRF36,Low Fat,Soft Drinks,OUT010,Medium,Tier 3,Grocery Store
7.645,0.0,41.8112,1997,894.8352,FDV10,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1
8.775,0.036159635,110.7228,1998,331.5684,FDE09,Low Fat,Fruits and Vegetables,OUT010,Medium,Tier 3,Grocery Store
10.65,0.024020078,57.2272,2002,1174.4712,FDC20,Low Fat,Fruits and Vegetables,OUT045,Medium,Tier 2,Supermarket Type1
7.64,0.071104408,95.012,2007,1864.24,FDI58,Regular,Snack Foods,OUT017,Medium,Tier 2,Supermarket Type1
7.325,0.093913607,93.2146,2007,1733.0774,FDI56,Low Fat,Fruits and Vegetables,OUT017,Medium,Tier 2,Supermarket Type1
8.645,0.144006886,94.741,2009,1061.951,NCI17,Low Fat,Health and Hygiene,OUT018,Medium,Tier 3,Supermarket Type2
8.97,0.093159233,55.7956,1999,1037.3164,NCE19,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.129425145,219.3482,1985,219.0482,FDA26,Regular,Dairy,OUT019,Small,Tier 1,Grocery Store
5.405,0.053839714,198.6742,2009,2388.8904,FDR01,Regular,Canned,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.098629062,90.6462,1985,2406.2012,FDC32,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
10.195,0.017658634,240.1538,1999,1442.1228,FDF11,Regular,Starchy Foods,OUT049,Medium,Tier 1,Supermarket Type1
6.935,0.041282286,103.5332,1997,1230.3984,FDH46,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.170186628,159.0262,1985,159.1262,FDY33,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store
8.88,0.086781204,152.2682,1997,1829.6184,DRG23,Low Fat,Hard Drinks,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.042270751,162.521,1985,4567.388,FDY04,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3
9.3,0.089186275,145.3786,2002,2745.0934,FDE26,Low Fat,Canned,OUT045,Medium,Tier 2,Supermarket Type1
9.0,0.019502965,169.4474,2004,4211.185,NCU42,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type1
21.25,0.024650932,146.0102,2004,2916.204,NCO42,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type1
12.35,0.026722744,59.2246,1999,984.7182,FDU25,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.037516862,124.3704,1985,3004.0896,FDW02,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3
16.85,0.023154399,43.9428,1997,351.5424,FDS22,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1
14.7,0.072284689,49.8034,2004,631.8442,FDG57,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type1
8.63,0.028391879,173.9422,2009,4138.6128,FDQ25,Regular,Canned,OUT018,Medium,Tier 3,Supermarket Type2
7.935,0.031866022,261.291,2009,2892.901,NCS06,Low Fat,Household,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.024088444,112.7176,1985,1832.2816,FDC29,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3
19.85,0.064409056,126.7704,2004,1752.3856,NCZ41,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type1
5.765,0.082012293,37.5164,1997,656.4788,FDW23,Low Fat,Baking Goods,OUT046,Small,Tier 1,Supermarket Type1
17.75,0.157075658,240.5538,1999,3845.6608,FDB03,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.107110465,55.5588,1985,229.0352,FDN25,Regular,Breakfast,OUT019,Small,Tier 1,Grocery Store
8.235,0.014459672,181.895,1997,732.38,NCN05,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.076483451,43.4086,1985,847.5634,FDV43,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
6.13,0.10234983,55.0298,1999,539.298,FDG44,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1
9.1,0.174827835,127.2362,2009,1635.8706,FDS12,Low Fat,Baking Goods,OUT018,Medium,Tier 3,Supermarket Type2
18.7,0.104591027,121.4072,1987,2450.144,FDI52,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1
15.5,0.075868843,261.7568,1999,1845.5976,FDU12,Regular,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type1
10.695,0.086764795,156.7972,2004,3427.5384,FDG58,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
6.695,0.03408026,220.8456,2009,5084.0488,FDA16,Low Fat,Frozen Foods,OUT018,Medium,Tier 3,Supermarket Type2
16.0,0.072655379,229.8668,2004,4837.7028,NCD18,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type1
5.59,0.056555715,62.6168,1987,639.168,FDI21,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
11.35,0.043402224,197.0742,2007,2587.9646,FDW31,Regular,Fruits and Vegetables,OUT017,Medium,Tier 2,Supermarket Type1
12.3,0.064882207,93.8804,2009,1470.0864,FDB35,Regular,Starchy Foods,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.044764726,102.4016,1985,2428.8384,FDK58,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3
17.75,0.034752647,248.775,1997,3745.125,FDU14,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type1
17.75,0.030631323,178.566,2009,2516.724,NCP43,Low Fat,Others,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.0,245.0144,1985,3185.1872,FDM20,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.110735739,35.2874,1985,988.0472,FDT36,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3
12.35,0.038657256,110.257,2009,1757.712,FDW19,Regular,Fruits and Vegetables,OUT018,Medium,Tier 3,Supermarket Type2
16.7,0.052493162,113.9176,1999,2519.3872,FDB29,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1
19.35,0.065890998,167.0816,2007,1510.0344,FDN39,Regular,Meat,OUT017,Medium,Tier 2,Supermarket Type1
15.7,0.114565093,112.0202,1997,337.5606,FDI02,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.117065801,196.1136,1985,6026.8216,FDA46,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3
18.7,0.026450779,124.902,2007,2909.546,FDV36,Low Fat,Baking Goods,OUT017,Medium,Tier 2,Supermarket Type1
7.06,0.043863865,59.5904,1987,761.6752,FDE35,Regular,Starchy Foods,OUT013,High,Tier 3,Supermarket Type1
11.35,0.0,52.4008,2004,809.6128,FDT46,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
12.857645184135976,0.036551446,62.7194,1985,123.8388,FDS21,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store
6.96,0.077630199,90.9146,2007,1459.4336,DRD12,Low Fat,Soft Drinks,OUT017,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.304737387,54.7298,1985,107.8596,FDR14,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store
12.857645184135976,0.041180766,37.919,1985,768.999,FDG22,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3
13.15,0.043831721,184.195,1999,2746.425,FDX58,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.007503372,146.7102,1985,4374.306,FDB40,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3
14.5,0.214681063,102.7332,1998,205.0664,FDJ36,Regular,Baking Goods,OUT010,Medium,Tier 3,Grocery Store
7.5,0.060649825,177.4028,1998,354.2056,NCL53,Low Fat,Health and Hygiene,OUT010,Medium,Tier 3,Grocery Store
15.2,0.097258937,114.8492,2002,1506.0396,NCX05,Low Fat,Health and Hygiene,OUT045,Medium,Tier 2,Supermarket Type1
11.6,0.009763021,226.2404,1997,1800.3232,FDO21,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1
9.0,0.032152981,102.0016,2009,1518.024,NCF07,Low Fat,Household,OUT018,Medium,Tier 3,Supermarket Type2
19.35,0.021439694,119.7098,1987,1325.6078,FDU20,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1
15.2,0.153592956,228.0352,1998,458.0704,FDK09,Low Fat,Snack Foods,OUT010,Medium,Tier 3,Grocery Store
20.2,0.121231308,97.5752,2004,1534.0032,FDY57,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
12.857645184135976,0.119371835,45.2744,1985,905.488,FDD51,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.064607378,87.4198,1985,2267.7148,FDA49,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3
5.365,0.14024028,171.0764,1997,3263.7516,FDG33,Regular,Seafood,OUT046,Small,Tier 1,Supermarket Type1
21.2,0.0,173.6738,1999,2954.1546,FDG35,Regular,Starchy Foods,OUT049,Medium,Tier 1,Supermarket Type1
11.15,0.008296692,150.6708,2002,2106.5912,FDC52,Regular,Dairy,OUT045,Medium,Tier 2,Supermarket Type1
19.35,0.077193256,112.7518,2007,683.1108,FDS34,Regular,Snack Foods,OUT017,Medium,Tier 2,Supermarket Type1
13.5,0.055075504,33.3874,1999,282.2992,NCY05,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type1
9.6,0.014209811,188.1872,2004,1701.7848,FDO46,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
12.5,0.081879864,91.7488,1999,1358.232,FDY20,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1
15.85,0.078540095,36.3506,2004,607.2096,FDA13,Low Fat,Canned,OUT035,Small,Tier 2,Supermarket Type1
10.195,0.146540889,141.7838,1987,1685.8056,FDS04,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1
20.2,0.097059596,178.6028,2007,2302.3364,FDU51,Regular,Meat,OUT017,Medium,Tier 2,Supermarket Type1
7.96,0.028478742,161.8894,2009,2750.4198,FDK50,Low Fat,Canned,OUT018,Medium,Tier 3,Supermarket Type2
20.0,0.034340926,45.4086,1987,981.3892,FDO60,Low Fat,Baking Goods,OUT013,High,Tier 3,Supermarket Type1
6.425,0.063532672,133.0626,2007,1442.7886,FDM13,Low Fat,Breakfast,OUT017,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.075384242,262.7568,1985,7646.0472,FDU12,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3
12.1,0.080131363,170.9106,2009,1539.9954,NCG54,Low Fat,Household,OUT018,Medium,Tier 3,Supermarket Type2
11.6,0.132111921,82.2276,1998,243.6828,FDH40,Regular,Frozen Foods,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.083547515,179.166,1985,359.532,NCI06,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store
9.395,0.103731617,236.9932,2004,4242.4776,FDA58,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
17.2,0.025309134,147.0418,2007,2354.2688,FDJ02,Regular,Canned,OUT017,Medium,Tier 2,Supermarket Type1
7.42,0.0258457,188.9872,2009,2458.1336,FDP21,Regular,Snack Foods,OUT018,Medium,Tier 3,Supermarket Type2
18.25,0.054223942,142.0154,2004,2127.231,FDN57,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
12.857645184135976,0.075791641,193.3794,1985,8388.4142,FDV26,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3
17.6,0.03928284,94.641,1999,2799.689,FDZ21,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.145591438,148.705,1985,1797.66,FDG21,Regular,Seafood,OUT027,Medium,Tier 3,Supermarket Type3
6.825,0.046824729,155.1998,2009,2460.7968,FDF26,Regular,Canned,OUT018,Medium,Tier 3,Supermarket Type2
7.405,0.159062948,208.9296,1987,2700.4848,FDC39,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type1
15.7,0.073966786,250.5724,2009,4026.7584,FDQ24,Low Fat,Baking Goods,OUT018,Medium,Tier 3,Supermarket Type2
15.6,0.117574554,75.667,2007,1301.639,FDC41,Low Fat,Frozen Foods,OUT017,Medium,Tier 2,Supermarket Type1
9.6,0.049617765,44.2086,1998,44.6086,NCO14,Low Fat,Household,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.032296886,144.0102,1985,5394.9774,FDE05,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.037340835,163.1526,1985,3946.8624,FDW52,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.075707087,88.183,1985,1438.128,FDL36,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3
10.195,0.146635206,139.0838,2004,3652.5788,FDS04,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type1
19.1,0.177545624,172.4422,1999,3621.2862,NCC18,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type1
8.895,0.072693696,175.937,2009,529.311,FDN01,Low Fat,Breakfast,OUT018,Medium,Tier 3,Supermarket Type2
8.945,0.146701312,262.291,1998,1314.955,FDY02,Regular,Dairy,OUT010,Medium,Tier 3,Grocery Store
10.3,0.146999264,103.7648,2007,2804.3496,FDV15,Low Fat,Meat,OUT017,Medium,Tier 2,Supermarket Type1
16.0,0.173109453,155.2972,2002,3894.93,FDC34,Regular,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
6.385,0.124410284,34.3874,2007,388.1614,FDX10,Regular,Snack Foods,OUT017,Medium,Tier 2,Supermarket Type1
13.0,0.035079516,47.9034,1987,583.2408,NCF19,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type1
20.1,0.054763518,150.9366,2007,3476.1418,FDE17,Regular,Frozen Foods,OUT017,Medium,Tier 2,Supermarket Type1
11.1,0.111122936,189.2846,2009,3630.6074,FDJ08,Low Fat,Fruits and Vegetables,OUT018,Medium,Tier 3,Supermarket Type2
5.175,0.030330202,35.4874,1987,388.1614,NCN53,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type1
11.5,0.0,88.254,1997,1298.31,FDC16,Regular,Dairy,OUT046,Small,Tier 1,Supermarket Type1
16.75,0.008601441,73.7038,2009,1404.1722,FDO15,Regular,Meat,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.024407061,102.3332,1985,1948.1308,FDQ23,Low Fat,Breads,OUT027,Medium,Tier 3,Supermarket Type3
17.25,0.084262458,261.591,1987,3418.883,DRF37,Low Fat,Soft Drinks,OUT013,High,Tier 3,Supermarket Type1
5.88,0.08644044,155.3998,2004,2153.1972,FDN40,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type1
12.857645184135976,0.112718928,54.2956,1985,1310.2944,FDN24,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3
7.3,0.086619573,147.6076,2007,3251.7672,FDF16,Low Fat,Frozen Foods,OUT017,Medium,Tier 2,Supermarket Type1
7.075,0.058437653,143.0128,1999,1150.5024,FDH27,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type1
6.365,0.0,59.7536,2007,980.0576,FDY52,Low Fat,Frozen Foods,OUT017,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.034504414,125.202,1985,2783.044,NCH55,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3
